ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-06-15 23:00:00,17813.239000032216,18025.1178602,22283.525581491616,17813.239000032216,17813.239000032216,2221.4809278406788,2221.4809278406788,2221.4809278406788,2151.9820895920125,2151.9820895920125,2151.9820895920125,69.49883824866635,69.49883824866635,69.49883824866635,0.0,0.0,0.0,20034.719927872895
2026-06-16 00:00:00,17817.798905573436,18039.33863654675,22446.49016950589,17817.798905573436,17817.798905573436,2536.5511853735957,2536.5511853735957,2536.5511853735957,2462.1966032975242,2462.1966032975242,2462.1966032975242,74.35458207607128,74.35458207607128,74.35458207607128,0.0,0.0,0.0,20354.35009094703
2026-06-16 01:00:00,17822.358811114653,18010.328567894787,22299.09395739938,17822.358811114653,17822.358811114653,2351.5412872941647,2351.5412872941647,2351.5412872941647,2272.2153876984344,2272.2153876984344,2272.2153876984344,79.32589959573022,79.32589959573022,79.32589959573022,0.0,0.0,0.0,20173.900098408816
2026-06-16 02:00:00,17826.91871665587,17554.035669007073,21552.799854427754,17826.91871665587,17826.91871665587,1715.8872239911313,1715.8872239911313,1715.8872239911313,1631.2933169843682,1631.2933169843682,1631.2933169843682,84.59390700676298,84.59390700676298,84.59390700676298,0.0,0.0,0.0,19542.805940647002
2026-06-16 03:00:00,17831.478622197086,16462.452506071822,20716.183943204334,17831.478622197086,17831.478622197086,853.7834448666823,853.7834448666823,853.7834448666823,763.454954688018,763.454954688018,763.454954688018,90.3284901786641,90.3284901786641,90.3284901786641,0.0,0.0,0.0,18685.26206706377
2026-06-16 04:00:00,17836.038527738307,15623.0887390777,20044.088357119927,17836.038527738307,17836.038527738307,4.166572862954575,4.166572862954575,4.166572862954575,-92.5192965857272,-92.5192965857272,-92.5192965857272,96.68586944868179,96.68586944868179,96.68586944868179,0.0,0.0,0.0,17840.205100601263
2026-06-16 05:00:00,17840.598433279523,14973.740176444968,19337.158853479905,17840.598433279523,17840.598433279523,-713.6252038232504,-713.6252038232504,-713.6252038232504,-817.431582659877,-817.431582659877,-817.431582659877,103.80637883662658,103.80637883662658,103.80637883662658,0.0,0.0,0.0,17126.973229456275
2026-06-16 06:00:00,17845.15833882074,14309.3111090954,18757.135002970233,17845.15833882074,17845.15833882074,-1299.3083663117159,-1299.3083663117159,-1299.3083663117159,-1411.1208538977369,-1411.1208538977369,-1411.1208538977369,111.81248758602106,111.81248758602106,111.81248758602106,0.0,0.0,0.0,16545.849972509022
2026-06-16 07:00:00,17849.718244361957,14074.975852879203,18231.123228652978,17849.718244361957,17849.718244361957,-1761.1262264694815,-1761.1262264694815,-1761.1262264694815,-1881.9333151490653,-1881.9333151490653,-1881.9333151490653,120.80708867958383,120.80708867958383,120.80708867958383,0.0,0.0,0.0,16088.592017892475
2026-06-16 08:00:00,17854.278149903177,13646.189001745975,18111.397868367243,17854.278149903177,17854.278149903177,-2024.8747025600444,-2024.8747025600444,-2024.8747025600444,-2155.746777969276,-2155.746777969276,-2155.746777969276,130.8720754092316,130.8720754092316,130.8720754092316,0.0,0.0,0.0,15829.403447343133
2026-06-16 09:00:00,17858.83805544439,13597.669700553162,17949.120947127452,17858.83805544439,17858.83805544439,-1965.6575189320329,-1965.6575189320329,-1965.6575189320329,-2107.724742135118,-2107.724742135118,-2107.724742135118,142.0672232030855,142.0672232030855,142.0672232030855,0.0,0.0,0.0,15893.180536512358
2026-06-16 10:00:00,17863.39796098561,14064.820321972005,18527.132465161754,17863.39796098561,17863.39796098561,-1536.0990717888353,-1536.0990717888353,-1536.0990717888353,-1690.5284616485205,-1690.5284616485205,-1690.5284616485205,154.42938985968527,154.42938985968527,154.42938985968527,0.0,0.0,0.0,16327.298889196776
2026-06-16 11:00:00,17867.957866526827,14861.756130023776,19142.301874236382,17867.957866526827,17867.957866526827,-861.3851967178914,-861.3851967178914,-861.3851967178914,-1029.3572398529025,-1029.3572398529025,-1029.3572398529025,167.97204313501067,167.97204313501067,167.97204313501067,0.0,0.0,0.0,17006.572669808935
2026-06-16 12:00:00,17872.517772068048,15519.16327869204,19738.408534629194,17872.517772068048,17872.517772068048,-196.76098985520906,-196.76098985520906,-196.76098985520906,-379.44611015046894,-379.44611015046894,-379.44611015046894,182.6851202952599,182.6851202952599,182.6851202952599,0.0,0.0,0.0,17675.75678221284
2026-06-16 13:00:00,17877.07767760926,15817.577579948133,20084.911497807654,17877.07767760926,17877.07767760926,227.89627196939585,227.89627196939585,227.89627196939585,29.36105210665452,29.36105210665452,29.36105210665452,198.5352198627413,198.5352198627413,198.5352198627413,0.0,0.0,0.0,18104.973949578656
2026-06-16 14:00:00,17881.637583150477,16001.461573690409,20453.40418089483,17881.637583150477,17881.637583150477,345.62118002677664,345.62118002677664,345.62118002677664,130.15505857054285,130.15505857054285,130.15505857054285,215.46612145623376,215.46612145623376,215.46612145623376,0.0,0.0,0.0,18227.258763177255
2026-06-16 15:00:00,17886.197488691698,16056.270470581547,20347.45981409682,17886.197488691698,17886.197488691698,260.2662335525832,260.2662335525832,260.2662335525832,26.86660825380133,26.86660825380133,26.86660825380133,233.3996252987816,233.3996252987816,233.3996252987816,0.0,0.0,0.0,18146.46372224428
2026-06-16 16:00:00,17890.757394232915,15882.08448800505,20327.973364785415,17890.757394232915,17890.757394232915,135.41310515113616,135.41310515113616,135.41310515113616,-116.82359361653636,-116.82359361653636,-116.82359361653636,252.2366987676726,252.2366987676726,252.2366987676726,0.0,0.0,0.0,18026.17049938405
2026-06-16 17:00:00,17895.317299774135,15706.863147068634,19898.648634210465,17895.317299774135,17895.317299774135,78.62487376565777,78.62487376565777,78.62487376565777,-193.23403964440595,-193.23403964440595,-193.23403964440595,271.8589134100637,271.8589134100637,271.8589134100637,0.0,0.0,0.0,17973.942173539792
2026-06-16 18:00:00,17899.877205315348,15776.885394298886,20152.06472459572,17899.877205315348,17899.877205315348,121.08976729393683,121.08976729393683,121.08976729393683,-171.04038470988425,-171.04038470988425,-171.04038470988425,292.13015200382114,292.13015200382114,292.13015200382114,0.0,0.0,0.0,18020.966972609283
2026-06-16 19:00:00,17904.43711085657,16062.363918389536,20279.45922652632,17904.43711085657,17904.43711085657,281.88546414782627,281.88546414782627,281.88546414782627,-31.013097589577693,-31.013097589577693,-31.013097589577693,312.8985617374039,312.8985617374039,312.8985617374039,0.0,0.0,0.0,18186.322575004393
2026-06-16 20:00:00,17908.997016397785,16403.938246567617,20641.75202761437,17908.997016397785,17908.997016397785,616.3379013822305,616.3379013822305,616.3379013822305,282.3391749651291,282.3391749651291,282.3391749651291,333.9987264171015,333.9987264171015,333.9987264171015,0.0,0.0,0.0,18525.334917780016
2026-06-16 21:00:00,17913.556921939,16940.298616442396,21091.536870336084,17913.556921939,17913.556921939,1172.0679523664446,1172.0679523664446,1172.0679523664446,816.8139246286661,816.8139246286661,816.8139246286661,355.25402773777864,355.25402773777864,355.25402773777864,0.0,0.0,0.0,19085.624874305446
2026-06-16 22:00:00,17918.11682748022,17597.945054563876,22029.261783664024,17918.11682748022,17918.11682748022,1887.7204879285057,1887.7204879285057,1887.7204879285057,1511.2413247509328,1511.2413247509328,1511.2413247509328,376.479163177573,376.479163177573,376.479163177573,0.0,0.0,0.0,19805.837315408724
2026-06-16 23:00:00,17922.67673302144,18319.619070616605,22649.1891623881,17922.67673302144,17922.67673302144,2549.4648757039536,2549.4648757039536,2549.4648757039536,2151.982089571707,2151.982089571707,2151.982089571707,397.48278613224664,397.48278613224664,397.48278613224664,0.0,0.0,0.0,20472.141608725393
2026-06-17 00:00:00,17927.236638562656,18819.18054479982,22931.02207241619,17927.236638562656,17927.236638562656,2880.266835552143,2880.266835552143,2880.266835552143,2462.196603294722,2462.196603294722,2462.196603294722,418.0702322574212,418.0702322574212,418.0702322574212,0.0,0.0,0.0,20807.503474114797
2026-06-17 01:00:00,17931.796544103872,18571.01624137568,22690.36811988894,17931.796544103872,17931.796544103872,2710.2616825950918,2710.2616825950918,2710.2616825950918,2272.215387715763,2272.215387715763,2272.215387715763,438.04629487932857,438.04629487932857,438.04629487932857,0.0,0.0,0.0,20642.058226698966
2026-06-17 02:00:00,17936.35644964509,17989.187371505184,22049.91357710529,17936.35644964509,17936.35644964509,2088.511328761227,2088.511328761227,2088.511328761227,1631.2933169703294,1631.2933169703294,1631.2933169703294,457.218011790898,457.218011790898,457.218011790898,0.0,0.0,0.0,20024.867778406315
2026-06-17 03:00:00,17940.91635518631,16894.064859551167,21224.411005237856,17940.91635518631,17940.91635518631,1238.8523802565494,1238.8523802565494,1238.8523802565494,763.4549547230449,763.4549547230449,763.4549547230449,475.39742553350465,475.39742553350465,475.39742553350465,0.0,0.0,0.0,19179.76873544286
2026-06-17 04:00:00,17945.476260727526,16367.994492237096,20395.218850030345,17945.476260727526,17945.476260727526,399.8849831140293,399.8849831140293,399.8849831140293,-92.51929655448049,-92.51929655448049,-92.51929655448049,492.4042796685097,492.4042796685097,492.4042796685097,0.0,0.0,0.0,18345.361243841555
2026-06-17 05:00:00,17950.03616626874,15546.381434417352,19871.593287294912,17950.03616626874,17950.03616626874,-309.36296827305034,-309.36296827305034,-309.36296827305034,-817.4315826691779,-817.4315826691779,-817.4315826691779,508.0686143961277,508.0686143961277,508.0686143961277,0.0,0.0,0.0,17640.67319799569
2026-06-17 06:00:00,17954.59607180996,14792.869790370205,19310.793479392105,17954.59607180996,17954.59607180996,-888.8876277030081,-888.8876277030081,-888.8876277030081,-1411.1208539093038,-1411.1208539093038,-1411.1208539093038,522.2332262062954,522.2332262062954,522.2332262062954,0.0,0.0,0.0,17065.708444106953
2026-06-17 07:00:00,17959.15597735118,14370.338305683073,18844.58111967922,17959.15597735118,17959.15597735118,-1347.1773571042029,-1347.1773571042029,-1347.1773571042029,-1881.9333151337012,-1881.9333151337012,-1881.9333151337012,534.7559580294983,534.7559580294983,534.7559580294983,0.0,0.0,0.0,16611.978620246977
2026-06-17 08:00:00,17963.715882892393,14164.441925609817,18416.268106568456,17963.715882892393,17963.715882892393,-1610.234989396427,-1610.234989396427,-1610.234989396427,-2155.7467779725607,-2155.7467779725607,-2155.7467779725607,545.5117885761339,545.5117885761339,545.5117885761339,0.0,0.0,0.0,16353.480893495966
2026-06-17 09:00:00,17968.275788433613,14362.511914750046,18490.386697376543,17968.275788433613,17968.275788433613,-1553.3300499076784,-1553.3300499076784,-1553.3300499076784,-2107.724742132654,-2107.724742132654,-2107.724742132654,554.3946922249747,554.3946922249747,554.3946922249747,0.0,0.0,0.0,16414.945738525934
2026-06-17 10:00:00,17972.835693974826,14650.007511920367,18927.66225664605,17972.835693974826,17972.835693974826,-1129.2092178941934,-1129.2092178941934,-1129.2092178941934,-1690.5284616710362,-1690.5284616710362,-1690.5284616710362,561.3192437768427,561.3192437768427,561.3192437768427,0.0,0.0,0.0,16843.626476080633
2026-06-17 11:00:00,17977.39559951605,15209.71050597654,19693.57753174731,17977.39559951605,17977.39559951605,-463.13529404933126,-463.13529404933126,-463.13529404933126,-1029.3572398417953,-1029.3572398417953,-1029.3572398417953,566.2219457924638,566.2219457924638,566.2219457924638,0.0,0.0,0.0,17514.26030546672
2026-06-17 12:00:00,17981.955505057264,16126.346538615868,20382.39316909067,17981.955505057264,17981.955505057264,189.61614968942078,189.61614968942078,189.61614968942078,-379.44611014020734,-379.44611014020734,-379.44611014020734,569.062259829628,569.062259829628,569.062259829628,0.0,0.0,0.0,18171.571654746684
2026-06-17 13:00:00,17986.51541059848,16407.03143650451,20781.406577453596,17986.51541059848,17986.51541059848,599.1843789143599,599.1843789143599,599.1843789143599,29.361052106428723,29.361052106428723,29.361052106428723,569.823326807931,569.823326807931,569.823326807931,0.0,0.0,0.0,18585.69978951284
2026-06-17 14:00:00,17991.075316139697,16642.24483774919,20941.20937137047,17991.075316139697,17991.075316139697,698.6674243781891,698.6674243781891,698.6674243781891,130.15505857099743,130.15505857099743,130.15505857099743,568.5123658071916,568.5123658071916,568.5123658071916,0.0,0.0,0.0,18689.742740517886
2026-06-17 15:00:00,17995.635221680917,16358.362866647074,20636.522238433114,17995.635221680917,17995.635221680917,592.0273530728352,592.0273530728352,592.0273530728352,26.86660825121936,26.86660825121936,26.86660825121936,565.1607448216159,565.1607448216159,565.1607448216159,0.0,0.0,0.0,18587.66257475375
2026-06-17 16:00:00,18000.195127222134,16208.288932780175,20640.45577808029,18000.195127222134,18000.195127222134,443.00012771027133,443.00012771027133,443.00012771027133,-116.82359361962966,-116.82359361962966,-116.82359361962966,559.823721329901,559.823721329901,559.823721329901,0.0,0.0,0.0,18443.195254932405
2026-06-17 17:00:00,18004.75503276335,16405.763427462265,20534.11360759965,18004.75503276335,18004.75503276335,359.34581523044085,359.34581523044085,359.34581523044085,-193.23403964631575,-193.23403964631575,-193.23403964631575,552.5798548767567,552.5798548767567,552.5798548767567,0.0,0.0,0.0,18364.100847993792
2026-06-17 18:00:00,18009.314938304567,16266.804387818682,20509.43634420495,18009.314938304567,18009.314938304567,372.48971349363075,372.48971349363075,372.48971349363075,-171.04038470589074,-171.04038470589074,-171.04038470589074,543.5300981995214,543.5300981995214,543.5300981995214,0.0,0.0,0.0,18381.804651798197
2026-06-17 19:00:00,18013.874843845788,16519.219348001967,20774.198679972138,18013.874843845788,18013.874843845788,501.78348010342336,501.78348010342336,501.78348010342336,-31.01309758590834,-31.01309758590834,-31.01309758590834,532.7965776893317,532.7965776893317,532.7965776893317,0.0,0.0,0.0,18515.65832394921
2026-06-17 20:00:00,18018.434749387005,16661.031436522066,20929.164890304615,18018.434749387005,18018.434749387005,802.8602530762505,802.8602530762505,802.8602530762505,282.3391749731703,282.3391749731703,282.3391749731703,520.5210781030804,520.5210781030804,520.5210781030804,0.0,0.0,0.0,18821.295002463256
2026-06-17 21:00:00,18022.99465492822,17176.35078952055,21500.031607013258,18022.99465492822,18022.99465492822,1323.6771749870115,1323.6771749870115,1323.6771749870115,816.8139246405814,816.8139246405814,816.8139246405814,506.8632503464299,506.8632503464299,506.8632503464299,0.0,0.0,0.0,19346.671829915234
2026-06-17 22:00:00,18027.554560469438,18041.62205708036,22252.159736902526,18027.554560469438,18027.554560469438,2003.2398896862412,2003.2398896862412,2003.2398896862412,1511.2413247635698,1511.2413247635698,1511.2413247635698,491.99856492267145,491.99856492267145,491.99856492267145,0.0,0.0,0.0,20030.794450155678
2026-06-17 23:00:00,18032.11446601066,18425.59366912198,22663.04389622631,18032.11446601066,18032.11446601066,2628.098126551135,2628.098126551135,2628.098126551135,2151.982089580638,2151.982089580638,2151.982089580638,476.11603697049765,476.11603697049765,476.11603697049765,0.0,0.0,0.0,20660.212592561795
2026-06-18 00:00:00,18036.674371551875,18875.902181097143,23300.916328528674,18036.674371551875,18036.674371551875,2921.612355257305,2921.612355257305,2921.612355257305,2462.19660329478,2462.19660329478,2462.19660329478,459.41575196252506,459.41575196252506,459.41575196252506,0.0,0.0,0.0,20958.28672680918
2026-06-18 01:00:00,18041.23427709309,18479.511905176223,22884.39890593296,18041.23427709309,18041.23427709309,2714.321611587813,2714.321611587813,2714.321611587813,2272.2153877128194,2272.2153877128194,2272.2153877128194,442.1062238749944,442.1062238749944,442.1062238749944,0.0,0.0,0.0,20755.555888680905
2026-06-18 02:00:00,18045.79418263431,17923.79461668542,22242.688925150498,18045.79418263431,18045.79418263431,2055.694936863128,2055.694936863128,2055.694936863128,1631.2933170016222,1631.2933170016222,1631.2933170016222,424.4016198615062,424.4016198615062,424.4016198615062,0.0,0.0,0.0,20101.489119497437
2026-06-18 03:00:00,18050.35408817553,17096.0731404178,21429.003873599813,18050.35408817553,18050.35408817553,1169.9738421906816,1169.9738421906816,1169.9738421906816,763.4549547084998,763.4549547084998,763.4549547084998,406.5188874821816,406.5188874821816,406.5188874821816,0.0,0.0,0.0,19220.32793036621
2026-06-18 04:00:00,18054.913993716742,16200.21079109616,20420.947781002757,18054.913993716742,18054.913993716742,296.1555252917033,296.1555252917033,296.1555252917033,-92.51929656646314,-92.51929656646314,-92.51929656646314,388.6748218581665,388.6748218581665,388.6748218581665,0.0,0.0,0.0,18351.069519008444
2026-06-18 05:00:00,18059.473899257962,15435.220733398915,19666.12187192767,18059.473899257962,18059.473899257962,-446.3484715262103,-446.3484715262103,-446.3484715262103,-817.4315826435566,-817.4315826435566,-817.4315826435566,371.0831111173462,371.0831111173462,371.0831111173462,0.0,0.0,0.0,17613.125427731753
2026-06-18 06:00:00,18064.03380479918,15027.78580201834,19015.79980607998,18064.03380479918,18064.03380479918,-1057.1694549482927,-1057.1694549482927,-1057.1694549482927,-1411.1208538882959,-1411.1208538882959,-1411.1208538882959,353.95139894000306,353.95139894000306,353.95139894000306,0.0,0.0,0.0,17006.864349850886
2026-06-18 07:00:00,18068.5937103404,14454.272232523097,18517.61334724381,18068.5937103404,18068.5937103404,-1544.4549121414457,-1544.4549121414457,-1544.4549121414457,-1881.9333151402816,-1881.9333151402816,-1881.9333151402816,337.4784029988362,337.4784029988362,337.4784029988362,0.0,0.0,0.0,16524.138798198954
2026-06-18 08:00:00,18073.153615881616,14073.526836759464,18511.01531467911,18073.153615881616,18073.153615881616,-1833.895650458737,-1833.895650458737,-1833.895650458737,-2155.74677796739,-2155.74677796739,-2155.74677796739,321.85112750865267,321.85112750865267,321.85112750865267,0.0,0.0,0.0,16239.25796542288
2026-06-18 09:00:00,18077.71352142283,14185.425667812897,18465.348990222134,18077.71352142283,18077.71352142283,-1800.4825350741578,-1800.4825350741578,-1800.4825350741578,-2107.724742141969,-2107.724742141969,-2107.724742141969,307.24220706781125,307.24220706781125,307.24220706781125,0.0,0.0,0.0,16277.230986348672
2026-06-18 10:00:00,18082.27342696405,14528.254891380897,18713.40543084447,18082.27342696405,18082.27342696405,-1396.7210441250757,-1396.7210441250757,-1396.7210441250757,-1690.5284616625167,-1690.5284616625167,-1690.5284616625167,293.8074175374411,293.8074175374411,293.8074175374411,0.0,0.0,0.0,16685.552382838974
2026-06-18 11:00:00,18086.833332505266,15188.985359369655,19530.013386918385,18086.833332505266,18086.833332505266,-747.6738522188901,-747.6738522188901,-747.6738522188901,-1029.35723983013,-1029.35723983013,-1029.35723983013,281.68338761124,281.68338761124,281.68338761124,0.0,0.0,0.0,17339.159480286376
2026-06-18 12:00:00,18091.393238046487,15803.785697610145,20261.95009068118,18091.393238046487,18091.393238046487,-108.46056775432383,-108.46056775432383,-108.46056775432383,-379.4461101620206,-379.4461101620206,-379.4461101620206,270.98554240769687,270.98554240769687,270.98554240769687,0.0,0.0,0.0,17982.932670292164
2026-06-18 13:00:00,18095.9531435877,16237.813751511436,20520.801581322718,18095.9531435877,18095.9531435877,291.16735966112003,291.16735966112003,291.16735966112003,29.36105209666083,29.36105209666083,29.36105209666083,261.8063075644593,261.8063075644593,261.8063075644593,0.0,0.0,0.0,18387.12050324882
2026-06-18 14:00:00,18100.51304912892,16359.14879046382,20613.750039268725,18100.51304912892,18100.51304912892,384.3686576662729,384.3686576662729,384.3686576662729,130.15505857145226,130.15505857145226,130.15505857145226,254.21359909482044,254.21359909482044,254.21359909482044,0.0,0.0,0.0,18484.881706795193
2026-06-18 15:00:00,18105.072954670137,16280.191833467521,20396.058242923475,18105.072954670137,18105.072954670137,275.1162290418727,275.1162290418727,275.1162290418727,26.866608257045666,26.866608257045666,26.866608257045666,248.2496207848271,248.2496207848271,248.2496207848271,0.0,0.0,0.0,18380.18918371201
2026-06-18 16:00:00,18109.632860211354,16112.187681937248,20443.743600429436,18109.632860211354,18109.632860211354,127.10639342452937,127.10639342452937,127.10639342452937,-116.82359361491565,-116.82359361491565,-116.82359361491565,243.92998703944508,243.92998703944508,243.92998703944508,0.0,0.0,0.0,18236.739253635882
2026-06-18 17:00:00,18114.19276575257,16052.175601812905,20383.77810836629,18114.19276575257,18114.19276575257,48.00914542218879,48.00914542218879,48.00914542218879,-193.23403964246467,-193.23403964246467,-193.23403964246467,241.24318506465346,241.24318506465346,241.24318506465346,0.0,0.0,0.0,18162.201911174758
2026-06-18 18:00:00,18118.75267129379,15987.419848062818,20247.47279800685,18118.75267129379,18118.75267129379,69.1100012825455,69.1100012825455,69.1100012825455,-171.04038470557649,-171.04038470557649,-171.04038470557649,240.150385988122,240.150385988122,240.150385988122,0.0,0.0,0.0,18187.862672576335
2026-06-18 19:00:00,18123.312576835007,16369.90931754526,20527.551123043315,18123.312576835007,18123.312576835007,209.57251255510133,209.57251255510133,209.57251255510133,-31.013097594327622,-31.013097594327622,-31.013097594327622,240.58561014942904,240.58561014942904,240.58561014942904,0.0,0.0,0.0,18332.885089390107
2026-06-18 20:00:00,18127.872482376224,16633.840190538154,20811.219203843644,18127.872482376224,18127.872482376224,524.7954222818997,524.7954222818997,524.7954222818997,282.3391749812116,282.3391749812116,282.3391749812116,242.45624730068832,242.45624730068832,242.45624730068832,0.0,0.0,0.0,18652.667904658123
2026-06-18 21:00:00,18132.43238791744,16973.998052012998,21368.922799124448,18132.43238791744,18132.43238791744,1062.4578526243843,1062.4578526243843,1062.4578526243843,816.8139246524969,816.8139246524969,816.8139246524969,245.64392797188728,245.64392797188728,245.64392797188728,0.0,0.0,0.0,19194.890240541827
2026-06-18 22:00:00,18136.99229345866,17535.734994754635,21997.252050178406,18136.99229345866,18136.99229345866,1761.2470625395076,1761.2470625395076,1761.2470625395076,1511.2413247762072,1511.2413247762072,1511.2413247762072,250.00573776330026,250.00573776330026,250.00573776330026,0.0,0.0,0.0,19898.23935599817
2026-06-18 23:00:00,18141.552198999878,18324.543322425627,22685.728495319538,18141.552198999878,18141.552198999878,2407.3578515524264,2407.3578515524264,2407.3578515524264,2151.9820895890107,2151.9820895890107,2151.9820895890107,255.37576196341516,255.37576196341516,255.37576196341516,0.0,0.0,0.0,20548.910050552306
2026-06-19 00:00:00,18146.112104541095,18781.254904900492,23080.2061853391,18146.112104541095,18146.112104541095,2723.7635469371144,2723.7635469371144,2723.7635469371144,2462.196603299306,2462.196603299306,2462.196603299306,261.56694363780844,261.56694363780844,261.56694363780844,0.0,0.0,0.0,20869.875651478207
2026-06-19 01:00:00,18150.67201008231,18628.20604257543,22856.18968729432,18150.67201008231,18150.67201008231,2540.5886219800145,2540.5886219800145,2540.5886219800145,2272.2153877041146,2272.2153877041146,2272.2153877041146,268.37323427590013,268.37323427590013,268.37323427590013,0.0,0.0,0.0,20691.260632062327
2026-06-19 02:00:00,18155.23191562353,17918.899041089844,22205.46637364717,18155.23191562353,18155.23191562353,1906.8653292999004,1906.8653292999004,1906.8653292999004,1631.2933169875835,1631.2933169875835,1631.2933169875835,275.57201231231693,275.57201231231693,275.57201231231693,0.0,0.0,0.0,20062.097244923432
2026-06-19 03:00:00,18159.79182116475,16984.289064410485,21290.534166598623,18159.79182116475,18159.79182116475,1046.381696000245,1046.381696000245,1046.381696000245,763.4549546939551,763.4549546939551,763.4549546939551,282.92674130629007,282.92674130629007,282.92674130629007,0.0,0.0,0.0,19206.173517164993
2026-06-19 04:00:00,18164.351726705965,16212.551209804014,20479.454283174015,18164.351726705965,18164.351726705965,197.6705398353487,197.6705398353487,197.6705398353487,-92.5192965784456,-92.5192965784456,-92.5192965784456,290.18983641379435,290.18983641379435,290.18983641379435,0.0,0.0,0.0,18362.022266541313
2026-06-19 05:00:00,18168.91163224718,15460.432992278287,19867.17927099839,18168.91163224718,18168.91163224718,-520.3258776545294,-520.3258776545294,-520.3258776545294,-817.4315826586187,-817.4315826586187,-817.4315826586187,297.10570500408926,297.10570500408926,297.10570500408926,0.0,0.0,0.0,17648.58575459265
2026-06-19 06:00:00,18173.471537788402,14998.900407510215,19211.84997507001,18173.471537788402,18173.471537788402,-1107.7069289852009,-1107.7069289852009,-1107.7069289852009,-1411.1208538961832,-1411.1208538961832,-1411.1208538961832,303.41392491098225,303.41392491098225,303.41392491098225,0.0,0.0,0.0,17065.7646088032
2026-06-19 07:00:00,18178.031443329615,14372.928264664057,19073.99833826712,18178.031443329615,18178.031443329615,-1573.0807932779871,-1573.0807932779871,-1573.0807932779871,-1881.9333151463045,-1881.9333151463045,-1881.9333151463045,308.85252186831707,308.85252186831707,308.85252186831707,0.0,0.0,0.0,16604.95065005163
2026-06-19 08:00:00,18182.591348870836,14144.049349560235,18383.267067975023,18182.591348870836,18182.591348870836,-1842.5854716911838,-1842.5854716911838,-1842.5854716911838,-2155.746777970675,-2155.746777970675,-2155.746777970675,313.16130627949065,313.16130627949065,313.16130627949065,0.0,0.0,0.0,16340.005877179652
2026-06-19 09:00:00,18187.15125441205,14255.095220652403,18586.35586764702,18187.15125441205,18187.15125441205,-1791.6395136686347,-1791.6395136686347,-1791.6395136686347,-2107.724742139503,-2107.724742139503,-2107.724742139503,316.08522847086886,316.08522847086886,316.08522847086886,0.0,0.0,0.0,16395.511740743415
2026-06-19 10:00:00,18191.71115995327,14705.973018385046,18865.848880364305,18191.71115995327,18191.71115995327,-1373.1507504891483,-1373.1507504891483,-1373.1507504891483,-1690.5284616539973,-1690.5284616539973,-1690.5284616539973,317.3777111648491,317.3777111648491,317.3777111648491,0.0,0.0,0.0,16818.56040946412
2026-06-19 11:00:00,18196.27106549449,15412.736660785504,19639.967036696882,18196.27106549449,18196.27106549449,-712.5533219038077,-712.5533219038077,-712.5533219038077,-1029.357239857622,-1029.357239857622,-1029.357239857622,316.80391795381433,316.80391795381433,316.80391795381433,0.0,0.0,0.0,17483.71774359068
2026-06-19 12:00:00,18200.830971035703,15979.737439338376,20241.23134439276,18200.830971035703,18200.830971035703,-65.30219300166777,-65.30219300166777,-65.30219300166777,-379.4461101562267,-379.4461101562267,-379.4461101562267,314.14391715455895,314.14391715455895,314.14391715455895,0.0,0.0,0.0,18135.528778034033
2026-06-19 13:00:00,18205.390876576923,16336.721323698746,20770.793276696968,18205.390876576923,18205.390876576923,338.5567535677924,338.5567535677924,338.5567535677924,29.36105210219626,29.36105210219626,29.36105210219626,309.1957014655962,309.1957014655962,309.1957014655962,0.0,0.0,0.0,18543.947630144714
2026-06-19 14:00:00,18209.95078211814,16427.881731011894,20928.22293566472,18209.95078211814,18209.95078211814,431.9330840648642,431.9330840648642,431.9330840648642,130.15505857256147,130.15505857256147,130.15505857256147,301.77802549230273,301.77802549230273,301.77802549230273,0.0,0.0,0.0,18641.883866183005
2026-06-19 15:00:00,18214.510687659356,16358.638755114971,20798.193454461238,18214.510687659356,18214.510687659356,318.59963343982963,318.59963343982963,318.59963343982963,26.866608254463596,26.866608254463596,26.866608254463596,291.73302518536593,291.73302518536593,291.73302518536593,0.0,0.0,0.0,18533.110321099186
2026-06-19 16:00:00,18219.070593200573,16170.792671732694,20466.004383316136,18219.070593200573,18219.070593200573,162.10499218970088,162.10499218970088,162.10499218970088,-116.82359361800891,-116.82359361800891,-116.82359361800891,278.92858580770974,278.92858580770974,278.92858580770974,0.0,0.0,0.0,18381.175585390272
2026-06-19 17:00:00,18223.63049874179,16225.16809957535,20404.29582340049,18223.63049874179,18223.63049874179,70.0263882763718,70.0263882763718,70.0263882763718,-193.2340396413445,-193.2340396413445,-193.2340396413445,263.26042791771636,263.26042791771636,263.26042791771636,0.0,0.0,0.0,18293.65688701816
2026-06-19 18:00:00,18228.19040428301,16035.002513240592,20440.033831832112,18228.19040428301,18228.19040428301,73.61349947565539,73.61349947565539,73.61349947565539,-171.04038470852043,-171.04038470852043,-171.04038470852043,244.65388418417587,244.65388418417587,244.65388418417587,0.0,0.0,0.0,18301.803903758664
