location_id,location_name,parameter,value,unit,date
631,Queens,o3,0.016,ppm,2016-03-12T01:00:00Z
631,Queens,o3,0.016,ppm,2016-03-12T02:00:00Z
631,Queens,o3,0.018,ppm,2016-03-12T03:00:00Z
631,Queens,o3,0.021,ppm,2016-03-12T04:00:00Z
631,Queens,o3,0.022,ppm,2016-03-12T05:00:00Z
631,Queens,o3,0.021,ppm,2016-03-12T06:00:00Z
631,Queens,o3,0.028,ppm,2016-03-12T07:00:00Z
631,Queens,o3,0.026,ppm,2016-03-12T08:00:00Z
631,Queens,o3,0.023,ppm,2016-03-12T09:00:00Z
631,Queens,o3,0.017,ppm,2016-03-12T10:00:00Z
631,Queens,o3,0.01,ppm,2016-03-12T11:00:00Z
631,Queens,o3,0.02,ppm,2016-03-12T12:00:00Z
631,Queens,o3,0.022,ppm,2016-03-12T13:00:00Z
631,Queens,o3,0.022,ppm,2016-03-12T14:00:00Z
631,Queens,o3,0.025,ppm,2016-03-12T15:00:00Z
631,Queens,o3,0.031,ppm,2016-03-12T16:00:00Z
631,Queens,o3,0.032,ppm,2016-03-12T17:00:00Z
631,Queens,o3,0.03,ppm,2016-03-12T18:00:00Z
631,Queens,o3,0.029,ppm,2016-03-12T19:00:00Z
631,Queens,o3,0.03,ppm,2016-03-12T20:00:00Z
631,Queens,o3,0.026,ppm,2016-03-12T21:00:00Z
631,Queens,o3,0.025,ppm,2016-03-12T22:00:00Z
631,Queens,o3,0.016,ppm,2016-03-12T23:00:00Z
631,Queens,o3,0.005,ppm,2016-03-13T00:00:00Z
631,Queens,o3,0.014,ppm,2016-03-13T01:00:00Z
631,Queens,o3,0.024,ppm,2016-03-13T02:00:00Z
631,Queens,o3,0.025,ppm,2016-03-13T03:00:00Z
631,Queens,o3,0.022,ppm,2016-03-13T04:00:00Z
631,Queens,o3,0.018,ppm,2016-03-13T05:00:00Z
631,Queens,o3,0.01,ppm,2016-03-13T07:00:00Z
631,Queens,o3,0.008,ppm,2016-03-13T08:00:00Z
631,Queens,o3,0.003,ppm,2016-03-13T09:00:00Z
631,Queens,o3,0.0,ppm,2016-03-13T10:00:00Z
631,Queens,o3,0.001,ppm,2016-03-13T11:00:00Z
631,Queens,o3,0.006,ppm,2016-03-13T12:00:00Z
631,Queens,o3,0.013,ppm,2016-03-13T13:00:00Z
631,Queens,o3,0.035,ppm,2016-03-13T14:00:00Z
631,Queens,o3,0.036,ppm,2016-03-13T15:00:00Z
631,Queens,o3,0.04,ppm,2016-03-13T16:00:00Z
631,Queens,o3,0.042,ppm,2016-03-13T17:00:00Z
631,Queens,o3,0.043,ppm,2016-03-13T18:00:00Z
631,Queens,o3,0.043,ppm,2016-03-13T19:00:00Z
631,Queens,o3,0.043,ppm,2016-03-13T20:00:00Z
631,Queens,o3,0.016,ppm,2016-03-16T17:00:00Z
631,Queens,o3,0.033,ppm,2016-03-22T07:00:00Z
631,Queens,o3,0.029,ppm,2016-03-22T08:00:00Z
631,Queens,o3,0.028,ppm,2016-03-22T09:00:00Z
631,Queens,o3,0.017,ppm,2016-03-22T10:00:00Z
631,Queens,o3,0.013,ppm,2016-03-22T11:00:00Z
631,Queens,o3,0.038,ppm,2016-03-23T03:00:00Z
631,Queens,o3,0.037,ppm,2016-03-23T04:00:00Z
631,Queens,o3,0.034,ppm,2016-03-23T17:00:00Z
631,Queens,o3,0.045,ppm,2016-03-23T18:00:00Z
631,Queens,o3,0.052,ppm,2016-03-23T20:00:00Z
631,Queens,o3,0.053,ppm,2016-03-23T21:00:00Z
631,Queens,o3,0.045,ppm,2016-03-23T22:00:00Z
631,Queens,o3,0.024,ppm,2016-03-23T23:00:00Z
631,Queens,o3,0.002,ppm,2016-03-24T01:00:00Z
631,Queens,o3,0.011,ppm,2016-03-24T02:00:00Z
631,Queens,o3,0.01,ppm,2016-03-24T03:00:00Z
631,Queens,o3,0.025,ppm,2016-03-24T04:00:00Z
631,Queens,o3,0.032,ppm,2016-03-24T05:00:00Z
631,Queens,o3,0.036,ppm,2016-03-24T06:00:00Z
631,Queens,o3,0.034,ppm,2016-03-24T07:00:00Z
631,Queens,o3,0.031,ppm,2016-03-24T08:00:00Z
631,Queens,o3,0.029,ppm,2016-03-24T09:00:00Z
631,Queens,o3,0.027,ppm,2016-03-24T10:00:00Z
631,Queens,o3,0.027,ppm,2016-03-24T11:00:00Z
631,Queens,o3,0.035,ppm,2016-03-25T00:00:00Z
631,Queens,o3,0.029,ppm,2016-03-25T01:00:00Z
631,Queens,o3,0.026,ppm,2016-03-25T02:00:00Z
631,Queens,o3,0.031,ppm,2016-03-25T03:00:00Z
631,Queens,o3,0.026,ppm,2016-03-25T04:00:00Z
631,Queens,o3,0.019,ppm,2016-03-25T05:00:00Z
631,Queens,o3,0.025,ppm,2016-03-25T06:00:00Z
631,Queens,o3,0.033,ppm,2016-03-25T07:00:00Z
